method,epsilon,cosine_similarity
fgsm,0.001,0.5433439612388611
fgsm,0.001,0.21244225539094974
fgsm,0.001,0.7808985710144043
fgsm,0.001,0.286641001701355
fgsm,0.001,0.3426150585779588
fgsm,0.001,0.37302718323307205
fgsm,0.001,0.41595666598757397
fgsm,0.001,0.7041666927437016
fgsm,0.001,0.5224188850868422
fgsm,0.001,0.27463734968415965
fgsm,0.001,0.4991239308788744
fgsm,0.001,0.6381249617971472
fgsm,0.001,0.5991001129150391
fgsm,0.001,0.8065055733775147
fgsm,0.001,0.7745500668615156
fgsm,0.001,0.9643566874584613
fgsm,0.001,0.5277852697500435
fgsm,0.001,0.8089324122030995
fgsm,0.001,0.8654665012796674
fgsm,0.001,0.7624055288788375
fgsm,0.001,0.8442983720124754
fgsm,0.001,0.6311959404466128
fgsm,0.001,0.7271488308906555
fgsm,0.001,0.720151424407959
fgsm,0.001,0.9386520349175967
fgsm,0.001,0.8786916732788086
fgsm,0.001,0.6884574890136719
fgsm,0.001,0.8822145462036133
fgsm,0.001,0.5170583416784807
fgsm,0.001,0.83344566822052
fgsm,0.001,0.7376722317240311
fgsm,0.001,0.9304639059581717
fgsm,0.001,0.9618744276836872
fgsm,0.001,0.9579057978959623
fgsm,0.001,0.8297781449688602
fgsm,0.001,0.7995157837867737
fgsm,0.001,0.6115010513664588
fgsm,0.001,0.6901530048387977
fgsm,0.001,0.8213653564453125
fgsm,0.001,0.8489272594451904
fgsm,0.001,0.7399411642516367
fgsm,0.001,0.9106174760688872
fgsm,0.001,0.6020041883589088
fgsm,0.001,0.8368734121322632
fgsm,0.001,0.7662491798400879
fgsm,0.001,0.908645803251614
fgsm,0.001,0.8257942199707031
fgsm,0.001,0.9489083290100098
fgsm,0.001,0.7826943397521973
fgsm,0.001,0.7383039217681865
fgsm,0.001,0.7405619621276855
fgsm,0.001,0.886020448387279
fgsm,0.001,0.813132643699646
fgsm,0.001,0.6610093510752542
fgsm,0.001,0.7604388451837819
fgsm,0.001,0.9201071262359619
fgsm,0.001,0.8059269189834595
fgsm,0.001,0.954692778271008
fgsm,0.001,0.7785127394948229
fgsm,0.001,0.47570927368728166
fgsm,0.001,0.4769551570646752
fgsm,0.001,0.49911101159784255
fgsm,0.001,0.7260634466371879
fgsm,0.001,0.882798433303833
fgsm,0.001,0.9173417364758775
fgsm,0.001,0.8554297685623169
fgsm,0.001,0.7965328097343445
fgsm,0.001,0.8340001106262207
fgsm,0.001,0.6117686811616626
fgsm,0.001,0.7706006765365601
fgsm,0.001,0.8815617631935038
fgsm,0.001,0.7674027910054565
fgsm,0.001,0.8004623055458069
fgsm,0.001,0.8213552236557007
fgsm,0.001,0.7629624605178833
fgsm,0.001,0.7974653840065002
fgsm,0.001,0.7179078459739685
fgsm,0.001,0.8068401457917738
fgsm,0.001,0.9455724391000025
fgsm,0.001,0.8279158370444692
fgsm,0.001,0.912759006023407
fgsm,0.001,0.7966695306700202
fgsm,0.001,0.8751911595349828
fgsm,0.001,0.827223002910614
fgsm,0.001,0.7664744257926941
fgsm,0.001,0.9110264778137207
fgsm,0.001,0.5057265909232675
fgsm,0.001,0.7620105289214548
fgsm,0.001,0.8504778400205926
fgsm,0.001,0.9461259874030375
fgsm,0.001,0.9033848912532599
fgsm,0.001,0.9418750089965767
fgsm,0.001,0.7280911207199097
fgsm,0.001,0.6670339703888297
fgsm,0.001,0.8395848083001206
fgsm,0.001,0.8995009272844464
fgsm,0.001,0.9101088047027588
fgsm,0.001,0.6269458532333374
fgsm,0.001,0.8150516042144077
fgsm,0.001,0.891215735150323
fgsm,0.001,0.8965460062026978
fgsm,0.001,0.955134718273125
fgsm,0.001,0.7654832093849698
fgsm,0.001,0.896696037250995
fgsm,0.001,0.8465327276746255
fgsm,0.001,0.5932993535221018
fgsm,0.001,0.9354955515560853
fgsm,0.001,0.5993274450302124
fgsm,0.001,0.9210454774526062
fgsm,0.001,0.3736399785494824
fgsm,0.001,0.7817392349243164
fgsm,0.001,0.4065023958683014
fgsm,0.001,0.8505536317825317
fgsm,0.001,0.8697569292638871
fgsm,0.001,0.7927350042085355
fgsm,0.001,0.388843559553836
fgsm,0.001,0.8518841520513345
fgsm,0.001,0.697221478737041
fgsm,0.001,0.8922729427977186
fgsm,0.001,0.8887416389209525
fgsm,0.001,0.9354284444195976
fgsm,0.001,0.5353367488186584
fgsm,0.001,0.5892644104142314
fgsm,0.001,0.7234877943992615
fgsm,0.001,0.7750412687683875
fgsm,0.001,0.6707607507705688
fgsm,0.001,0.9592598366516785
fgsm,0.001,0.7893187042867754
fgsm,0.001,0.8466873673610326
fgsm,0.001,0.715930700302124
fgsm,0.001,-0.04289298760253124
fgsm,0.001,0.823000620424712
fgsm,0.001,0.8680350263097882
fgsm,0.001,0.45211464166641235
fgsm,0.001,0.7489219381441449
fgsm,0.001,0.7541350868859849
fgsm,0.001,0.6447387549436846
fgsm,0.001,0.8796703147691691
fgsm,0.001,0.7026779651641846
fgsm,0.001,0.7892680168151855
fgsm,0.001,0.8532760826780762
fgsm,0.001,0.7514614090758985
fgsm,0.001,0.9006333351135254
fgsm,0.001,0.8893679910521518
fgsm,0.001,0.7678805728029877
fgsm,0.001,0.8940517902374268
fgsm,0.001,0.9121975898742676
fgsm,0.001,0.874857835463158
fgsm,0.001,0.6218663454055786
fgsm,0.001,0.8857729102901496
fgsm,0.001,0.9433968696953748
fgsm,0.001,0.9023404717445374
fgsm,0.001,0.6959387063980103
fgsm,0.001,0.8840043212176661
fgsm,0.001,0.8901761770248413
fgsm,0.001,0.7917712926864624
fgsm,0.001,0.5257214307785034
fgsm,0.001,0.4725292010622748
fgsm,0.001,0.8089603667831654
fgsm,0.001,0.7621632303741512
fgsm,0.001,0.8058083181805927
fgsm,0.001,0.8594302535057068
fgsm,0.001,0.8920004963874817
fgsm,0.001,0.7817388437105659
fgsm,0.001,0.8517148064119975
fgsm,0.001,0.8039501426249672
fgsm,0.001,0.6938027374509309
fgsm,0.001,0.2503537684889898
fgsm,0.001,0.4292079423913917
fgsm,0.001,0.938370911430446
fgsm,0.001,0.7346815527690874
fgsm,0.001,0.2910819947719574
fgsm,0.001,0.3305010497570038
fgsm,0.001,0.690373957157135
fgsm,0.001,0.9727986454963684
fgsm,0.001,0.9438291788101196
fgsm,0.001,0.8016048312665476
fgsm,0.001,0.7806878089904785
fgsm,0.001,0.3187138831232157
fgsm,0.001,0.7589983344078064
fgsm,0.001,0.6734075947646865
fgsm,0.001,0.4609893285638502
fgsm,0.001,0.7945036888122559
fgsm,0.001,0.5676122565500593
fgsm,0.001,0.3895812928676605
fgsm,0.001,0.8980451433102951
fgsm,0.001,0.8528484956278952
fgsm,0.001,0.6020712134753254
fgsm,0.001,0.8989781677113887
fgsm,0.001,0.8499769479022606
fgsm,0.001,0.8801881003491954
fgsm,0.001,0.3037610650062561
fgsm,0.001,0.48727418444377757
fgsm,0.001,0.6633964776992798
fgsm,0.001,0.8685634991098496
fgsm,0.001,0.5528464317321777
fgsm,0.001,0.8212344891200811
fgsm,0.001,0.2116672247648239
fgsm,0.001,0.8716805134200499
fgsm,0.001,0.7630024779737737
fgsm,0.001,0.766585120551451
fgsm,0.001,0.8137139789036539
fgsm,0.001,0.6999698519670836
fgsm,0.001,0.3359496693596147
fgsm,0.001,0.714196605336465
fgsm,0.001,0.9479795098304749
fgsm,0.001,-0.10824570704971026
fgsm,0.001,0.8858150371633624
fgsm,0.001,0.8453743709735388
fgsm,0.001,0.6688841184641161
fgsm,0.001,0.6917423812074182
fgsm,0.001,0.9208512533472145
fgsm,0.001,0.756371699463478
fgsm,0.001,0.7935453057289124
fgsm,0.001,0.6906268000602722
fgsm,0.001,0.8541055917739868
fgsm,0.001,0.6447457075119019
fgsm,0.001,0.7874111406452158
fgsm,0.001,0.31849975343047854
fgsm,0.001,0.8060759546183338
fgsm,0.001,0.8767696096438418
fgsm,0.001,0.8354427814483643
fgsm,0.001,0.8629985533357544
fgsm,0.001,0.8224621203496658
fgsm,0.001,0.7847200036048889
fgsm,0.001,0.8825442264947772
fgsm,0.001,0.23888932168483734
fgsm,0.001,0.8929699127096006
fgsm,0.001,0.8589890599250793
fgsm,0.001,0.8896021842956543
fgsm,0.001,0.9068192839622498
fgsm,0.001,0.9050527158410991
fgsm,0.001,0.775563643906335
fgsm,0.001,0.7495017647743225
fgsm,0.001,0.826487123966217
fgsm,0.001,0.9210421490048097
fgsm,0.001,0.8207916510577008
fgsm,0.001,0.667960524559021
fgsm,0.001,0.7395123243331909
fgsm,0.001,0.25232994556427
fgsm,0.001,0.8295042762012568
fgsm,0.001,0.8739392757415771
fgsm,0.001,0.7010170817375183
fgsm,0.001,0.8775838613510132
fgsm,0.001,0.8981168537770768
fgsm,0.001,0.5791751318924171
fgsm,0.001,0.5568950772285461
fgsm,0.001,0.5851243385598468
fgsm,0.001,0.6750214703400285
fgsm,0.001,0.7321563959121704
fgsm,0.001,0.8543944532401082
fgsm,0.001,0.9022922515869141
fgsm,0.001,0.807360434751524
fgsm,0.001,0.5476035475730896
fgsm,0.001,0.8189551938202876
fgsm,0.001,0.6500004127621777
fgsm,0.001,0.8622499026209073
fgsm,0.001,0.9018958806991577
fgsm,0.001,0.6546178460121155
fgsm,0.001,0.4312959611415863
fgsm,0.001,0.9337851444610884
fgsm,0.001,0.8431816007603183
fgsm,0.001,0.9501710534095764
fgsm,0.001,0.7375700537177998
fgsm,0.001,0.8373314391771391
fgsm,0.001,0.925672439505829
fgsm,0.001,0.747441962513808
fgsm,0.001,0.8782945798811082
fgsm,0.001,0.28419978273510305
fgsm,0.001,0.9188703572413436
fgsm,0.001,0.5347874164581299
fgsm,0.001,0.5148278185622593
fgsm,0.001,0.8901821440349748
fgsm,0.001,0.8567769527435303
fgsm,0.001,0.8536592721939087
fgsm,0.001,0.7697829008102417
fgsm,0.001,0.6592979627638451
fgsm,0.001,0.7859550714492798
fgsm,0.001,0.749681308884544
fgsm,0.001,0.7887932062149048
fgsm,0.001,0.5301230427732825
fgsm,0.001,0.8743032813072205
fgsm,0.001,0.7991738795741739
fgsm,0.001,0.7355842590332031
fgsm,0.001,0.8990820258035123
fgsm,0.001,0.7289606388474111
fgsm,0.001,0.7667981386184692
fgsm,0.001,0.8450295236724347
fgsm,0.001,0.7713421813053546
fgsm,0.001,0.570069432258606
fgsm,0.001,0.5102272033691406
fgsm,0.001,0.5127792067992224
fgsm,0.001,0.6761860855984195
fgsm,0.001,0.9182241559028625
fgsm,0.001,0.8374593257904053
fgsm,0.001,0.7991187572479248
fgsm,0.001,0.9261434034194607
fgsm,0.001,0.9187693869700849
fgsm,0.001,0.8792301416397095
fgsm,0.001,0.7834968566894531
fgsm,0.001,0.6423409942300681
fgsm,0.001,0.8122494462802845
fgsm,0.001,0.916115000942662
fgsm,0.001,0.9187119055562092
fgsm,0.001,0.8087197428178649
fgsm,0.001,0.7708153954391302
fgsm,0.001,0.8185775876045227
fgsm,0.001,0.7497402429580688
fgsm,0.001,0.8008803367877111
fgsm,0.001,0.678339441965206
fgsm,0.001,-0.04914072901010513
fgsm,0.001,0.897998863339358
fgsm,0.001,0.8557611703872681
fgsm,0.001,0.6722171707282776
fgsm,0.001,0.8401025187999764
fgsm,0.001,0.9244174912224721
fgsm,0.001,0.7642321305551739
fgsm,0.001,0.8113388531602127
fgsm,0.001,0.8137713670730591
fgsm,0.001,0.9200786352157593
fgsm,0.001,0.9291880684607087
fgsm,0.001,0.8780329489121724
fgsm,0.001,0.6459331512451172
fgsm,0.001,0.688151478767395
fgsm,0.001,0.807847965231418
fgsm,0.001,0.8624089792262353
fgsm,0.001,0.7526449785424766
fgsm,0.001,0.7660002708435059
fgsm,0.001,0.8178054338039591
fgsm,0.001,0.7890460961488557
fgsm,0.001,0.7356429696083069
fgsm,0.001,0.9191344976425171
fgsm,0.001,0.6638591089164692
fgsm,0.001,0.7786088221850643
fgsm,0.001,0.7949230197117927
fgsm,0.001,0.8604191028822018
fgsm,0.001,0.7861447334289551
fgsm,0.001,0.8164148926734924
fgsm,0.001,0.796021866561287
fgsm,0.001,0.8541326522827148
fgsm,0.001,0.7836127281188965
fgsm,0.001,0.8100414502571343
fgsm,0.001,0.7886789567065875
fgsm,0.001,0.9603543853971013
fgsm,0.001,0.954418120051512
fgsm,0.001,0.6955827889193779
fgsm,0.001,0.8969480395317078
fgsm,0.001,0.8208466172218323
fgsm,0.001,0.901572611974854
fgsm,0.001,0.9448628425598145
fgsm,0.001,0.7709705370086125
fgsm,0.001,0.742805004119873
fgsm,0.001,0.7958412170410156
fgsm,0.001,0.807329667269859
fgsm,0.001,0.8924458558825185
fgsm,0.001,0.8814921045748031
fgsm,0.001,0.715184292649755
fgsm,0.001,0.8409575725172518
fgsm,0.001,0.836747944355011
fgsm,0.001,0.9189078856165493
fgsm,0.001,0.8464226722717285
fgsm,0.001,0.8885974287986755
fgsm,0.001,0.8362053881944835
fgsm,0.001,0.3504956364631653
fgsm,0.001,0.6961388173020603
fgsm,0.001,0.9439999742507931
fgsm,0.001,0.7044261727714125
fgsm,0.001,0.0896382140682005
fgsm,0.001,0.20130722224712372
fgsm,0.001,0.7479367406405975
fgsm,0.001,0.8454092237109424
fgsm,0.001,0.8640267848968506
fgsm,0.001,0.794808030128479
fgsm,0.001,0.4403963220237592
fgsm,0.001,0.6658529440076926
fgsm,0.001,0.5954757928848267
fgsm,0.001,0.9530471563339233
fgsm,0.001,0.8154037594795227
fgsm,0.001,0.699508786201477
fgsm,0.001,0.7109987139701843
fgsm,0.001,0.7355650067329407
fgsm,0.001,0.9639233350753784
fgsm,0.001,0.4915928386085803
fgsm,0.001,-0.04948289319872856
fgsm,0.001,0.800132691860199
fgsm,0.001,0.721731424331665
fgsm,0.001,0.7615347504615784
fgsm,0.001,0.8129103183746338
fgsm,0.001,0.9044530987739563
fgsm,0.001,0.3598118531647878
fgsm,0.001,0.7205687761306763
fgsm,0.001,0.937866337553706
fgsm,0.001,0.9028609395027161
fgsm,0.001,0.9743283085324861
fgsm,0.001,0.9046758413314819
fgsm,0.001,0.7984346151351929
fgsm,0.001,0.8441283702850342
fgsm,0.001,0.763602151656024
fgsm,0.001,0.9070113841898091
fgsm,0.001,0.8945987491190065
fgsm,0.001,0.9465303703108544
fgsm,0.001,0.8192857503890991
fgsm,0.001,0.9584590767895642
fgsm,0.001,0.8819121718406677
fgsm,0.001,0.9142067977313295
fgsm,0.001,0.817555357072078
fgsm,0.001,0.8772623016081884
fgsm,0.001,0.8356371423981885
fgsm,0.001,0.8548505133212285
fgsm,0.001,0.9295087137671926
fgsm,0.001,0.8984071551804055
fgsm,0.001,0.8901815018220134
fgsm,0.001,0.9208097732308443
fgsm,0.001,0.8339792490005493
fgsm,0.001,0.5077887773513794
fgsm,0.001,0.848206511032971
fgsm,0.001,0.6894630974851205
fgsm,0.001,-0.04271360241513267
fgsm,0.001,0.07010870754070841
fgsm,0.001,0.38647645711898804
fgsm,0.001,0.7982354281755206
fgsm,0.001,0.7967434404339471
fgsm,0.001,0.930810272693634
fgsm,0.001,0.9207734418376368
fgsm,0.001,0.7158798406052507
fgsm,0.001,0.7267789081799346
fgsm,0.001,0.858564019203186
fgsm,0.001,0.6998803019523621
fgsm,0.001,0.81969862101666
fgsm,0.001,0.6344872334905138
fgsm,0.001,0.2175279026486845
fgsm,0.001,0.7223269939422607
fgsm,0.001,0.6433317640422397
fgsm,0.001,0.21975748060688294
fgsm,0.001,0.20661034921469423
fgsm,0.001,0.8425483954712274
fgsm,0.001,0.7986812591552734
fgsm,0.001,0.6373269747891124
fgsm,0.001,0.6973760335855497
fgsm,0.001,0.7743357419967651
fgsm,0.001,0.3073438818845825
fgsm,0.001,0.6132746291108122
fgsm,0.001,0.5158840725352817
fgsm,0.001,0.7389445900917053
fgsm,0.001,0.01609177190338884
fgsm,0.001,0.8780829572106293
fgsm,0.001,0.5186605144345463
fgsm,0.001,0.7156659577985397
fgsm,0.001,0.7998820543289185
fgsm,0.001,0.7214253544807434
fgsm,0.001,0.9466746699817221
fgsm,0.001,0.8911776542663574
fgsm,0.001,0.8389507532119751
fgsm,0.001,0.7285507159561359
fgsm,0.001,0.9470334649085999
fgsm,0.001,0.7702477207853714
fgsm,0.001,0.2657046914100647
fgsm,0.001,0.9577715422051243
fgsm,0.001,0.5773948431015015
fgsm,0.001,0.7917563443329143
fgsm,0.001,0.5041458160920687
fgsm,0.001,0.47050300064700923
fgsm,0.001,0.6275644302368164
fgsm,0.001,0.3279721736907959
fgsm,0.001,0.5164665003379024
fgsm,0.001,0.4491564631462097
fgsm,0.001,0.8521539988701403
fgsm,0.001,0.9577483224197726
fgsm,0.001,0.7109502130180483
fgsm,0.001,0.6623772382736206
fgsm,0.001,0.3155038544835963
fgsm,0.001,0.5087137969945015
fgsm,0.001,0.6757553421186016
fgsm,0.001,0.850000125169775
fgsm,0.001,0.8371065855026245
fgsm,0.001,0.6411682940573981
fgsm,0.001,0.5964971958546997
fgsm,0.001,0.7721437215805054
fgsm,0.001,0.7030542525399581
fgsm,0.001,0.9486196041107178
fgsm,0.001,0.5073448713216271
fgsm,0.001,0.9252110079056641
fgsm,0.001,0.7148692011833191
fgsm,0.001,0.22112675183255992
fgsm,0.001,0.8708308416109791
fgsm,0.001,0.9472304582595825
fgsm,0.001,0.866992159723307
fgsm,0.001,0.8754169940948486
fgsm,0.001,0.808935166736726
fgsm,0.001,0.7779322862625122
fgsm,0.001,0.9528716178459911
fgsm,0.001,0.5653382539749146
fgsm,0.001,0.44841975281120905
fgsm,0.001,0.43039307413142547
fgsm,0.001,0.9651727655632969
fgsm,0.001,0.8459420892034731
fgsm,0.001,0.7833885783966955
fgsm,0.001,0.7732248576611505
fgsm,0.001,0.5137214660644531
fgsm,0.001,0.9492694765764804
fgsm,0.001,0.9026614696580614
fgsm,0.001,0.6314485292763405
fgsm,0.001,0.6499066352844238
fgsm,0.001,0.8540127531889905
fgsm,0.001,0.8875500824317365
fgsm,0.001,0.5685974359512329
fgsm,0.001,0.9515337319096184
fgsm,0.001,0.7959696054458618
fgsm,0.001,0.7773437963333022
fgsm,0.001,0.779448174817806
fgsm,0.001,0.7739271521568298
fgsm,0.001,0.6739680767059326
fgsm,0.001,0.4584425985813141
fgsm,0.001,0.9123105898273759
fgsm,0.001,0.8501487463624048
fgsm,0.001,0.910201907157898
fgsm,0.001,0.9509047328347354
fgsm,0.001,0.8828803563976398
fgsm,0.001,0.7334980428366132
fgsm,0.001,0.8481437058363152
fgsm,0.001,0.9058260321617126
fgsm,0.001,0.9402385354042053
fgsm,0.001,0.5523648858070374
fgsm,0.001,0.9155978560447693
fgsm,0.001,0.880104660987854
fgsm,0.001,0.8166460285571845
fgsm,0.001,0.8659479200197422
fgsm,0.001,0.8343694707375464
fgsm,0.001,0.8498609825844485
fgsm,0.001,0.5822130939706494
fgsm,0.001,0.6845352241673944
fgsm,0.001,0.6213012933731079
fgsm,0.001,0.6094984361080942
fgsm,0.001,0.2463667392730713
fgsm,0.001,0.6502061486244202
fgsm,0.001,0.8363803874367595
fgsm,0.001,0.5740430443338249
fgsm,0.001,0.8723059892654419
fgsm,0.001,0.7491502315312499
fgsm,0.001,0.5990956186709188
fgsm,0.001,0.697823703289032
fgsm,0.001,0.934325098991394
fgsm,0.001,0.7809472680091858
fgsm,0.001,0.7206193375218323
fgsm,0.001,0.9283837080001831
fgsm,0.001,0.7345684170722961
fgsm,0.001,0.8765238115063773
fgsm,0.001,-0.028041664510965347
fgsm,0.001,0.9250065639618987
fgsm,0.001,0.8007839440832185
fgsm,0.001,0.9111697673797607
fgsm,0.001,0.8835494518280029
fgsm,0.001,0.5970821976661682
fgsm,0.001,0.7183256149291992
fgsm,0.001,0.9488104581832886
fgsm,0.001,0.8142707347869873
fgsm,0.001,0.8820509244233936
fgsm,0.001,0.7922636382815547
fgsm,0.001,0.6347676108708269
fgsm,0.001,0.593151653221152
fgsm,0.001,0.7867495652064554
fgsm,0.001,0.803629947033225
fgsm,0.001,0.8474576382313767
fgsm,0.001,0.2811678647994995
fgsm,0.001,0.9060477288379593
fgsm,0.001,0.5548998448192991
fgsm,0.001,0.3206259310245514
fgsm,0.001,0.5548757480047869
fgsm,0.001,0.8291863799095154
fgsm,0.001,0.8936116961721096
fgsm,0.001,0.9132474660873413
fgsm,0.001,0.8222997188568115
fgsm,0.001,0.8228769898414612
fgsm,0.001,0.5107070803642273
fgsm,0.001,0.9238801873886645
fgsm,0.001,0.843763138167952
fgsm,0.001,0.8758458756162492
fgsm,0.001,0.7013163922648012
fgsm,0.001,0.6525441408157349
fgsm,0.001,0.9216218590736389
fgsm,0.001,0.6674555937919386
fgsm,0.001,0.9080529863802815
fgsm,0.001,0.8368080161099458
fgsm,0.001,0.7717867629655158
fgsm,0.001,0.8324910898501345
fgsm,0.001,0.8498963370888337
fgsm,0.001,0.47459930181503296
fgsm,0.001,0.15827807784080505
fgsm,0.001,0.26960773079418343
fgsm,0.001,0.8658221284045073
fgsm,0.001,0.372778855131797
fgsm,0.001,0.8567859189744571
fgsm,0.001,0.7548543439762102
fgsm,0.001,0.7792360782623291
fgsm,0.001,0.8715003728866577
fgsm,0.001,0.6915392875671387
fgsm,0.001,0.8031007290810568
fgsm,0.001,0.40686333836883515
fgsm,0.001,0.7563811991441978
fgsm,0.001,0.8086052663867446
fgsm,0.001,0.10531939762706177
fgsm,0.001,0.16739733024819703
fgsm,0.001,0.487448126077652
fgsm,0.001,0.041329859425417226
fgsm,0.001,0.305375874042511
fgsm,0.001,0.6516908407211304
fgsm,0.001,0.3935586448644791
fgsm,0.001,0.317400286120185
fgsm,0.001,0.3950861692428589
fgsm,0.001,0.5829636379745898
fgsm,0.001,0.6574896769967582
fgsm,0.001,0.7143315672874451
fgsm,0.001,0.5937810232909124
fgsm,0.001,0.18434634804725647
fgsm,0.001,0.3913858170143264
fgsm,0.001,0.6940509287730139
fgsm,0.001,0.8101702928543091
fgsm,0.001,0.7257184386253357
fgsm,0.001,0.6772511409074761
fgsm,0.001,0.8812626600265503
fgsm,0.001,0.9449481898484523
fgsm,0.001,0.8301566243171692
fgsm,0.001,0.77168869972229
fgsm,0.001,0.991238594577398
fgsm,0.001,0.946388715075108
fgsm,0.001,0.986452489687577
fgsm,0.001,0.8175938020702497
fgsm,0.001,0.728952391681219
fgsm,0.001,0.20022594035345143
fgsm,0.001,0.9080889766269329
fgsm,0.001,0.8452895191484419
fgsm,0.001,0.9076620555813995
fgsm,0.001,0.8923710850587815
fgsm,0.001,0.48978257179260254
fgsm,0.001,0.7529979200957979
fgsm,0.001,0.8505545854568481
fgsm,0.001,0.7821127772331238
fgsm,0.001,0.957173404525127
fgsm,0.001,0.9349476099014282
fgsm,0.001,0.8384757695311058
fgsm,0.001,0.46828121135942946
fgsm,0.001,0.6905082670005642
fgsm,0.001,0.8576738153501654
fgsm,0.001,0.8013622760772705
fgsm,0.001,0.8744490407243088
fgsm,0.001,0.4322085976600647
fgsm,0.001,0.8287122045412366
fgsm,0.001,0.7277019023895264
fgsm,0.001,0.5502929091453552
fgsm,0.001,0.8853041461291415
fgsm,0.001,0.7055525183677673
fgsm,0.001,0.8190302633083238
fgsm,0.001,0.44460667504688156
fgsm,0.001,0.3683927655220032
fgsm,0.001,0.6057077646255493
fgsm,0.001,0.6404283046722412
fgsm,0.001,0.5148677979370297
fgsm,0.001,0.5232128656868003
fgsm,0.001,0.7245725825174215
fgsm,0.001,0.6112586259841919
fgsm,0.001,0.5079667568206787
fgsm,0.001,0.5536503855765365
fgsm,0.001,0.5112435221672058
fgsm,0.001,0.46482521295547485
fgsm,0.001,0.702661192099911
fgsm,0.001,0.452835494617882
fgsm,0.001,0.6778526710184033
fgsm,0.001,0.8275923728942871
fgsm,0.001,0.9057667255401611
fgsm,0.001,0.8797146081924438
fgsm,0.001,0.7903233045532303
fgsm,0.001,0.7633165121078491
fgsm,0.001,0.886102252370255
fgsm,0.001,0.8669757843017578
fgsm,0.001,0.7689391236865012
fgsm,0.001,0.8788609504699707
fgsm,0.001,0.8865404393237964
fgsm,0.001,0.7978746770545662
fgsm,0.001,0.9442481431813171
fgsm,0.001,0.6102679917455929
fgsm,0.001,0.7545809228343626
fgsm,0.001,0.6244513988494873
fgsm,0.001,0.45841526985168457
fgsm,0.001,0.915052056312561
fgsm,0.001,0.868332028388977
fgsm,0.001,0.5892385419976279
fgsm,0.001,0.9023358821868896
fgsm,0.001,0.862372533992233
fgsm,0.001,0.9371746853381837
fgsm,0.001,0.43156905268338497
fgsm,0.001,0.9302892366137877
fgsm,0.001,0.8064602132761366
fgsm,0.001,0.938287941762446
fgsm,0.001,0.6609541177749634
fgsm,0.001,0.744740195102116
fgsm,0.001,0.7565857622972598
fgsm,0.001,0.6196994781494141
fgsm,0.001,0.8556643979449394
fgsm,0.001,0.9721962213516235
fgsm,0.001,0.9201204824375835
fgsm,0.001,0.9296656847000122
fgsm,0.001,0.7351004323423179
fgsm,0.001,0.9349581003189087
fgsm,0.001,0.9139598063254488
fgsm,0.001,0.48726907296592525
fgsm,0.001,0.7684373259544373
fgsm,0.001,0.7972015738487244
fgsm,0.001,0.8094460368156433
fgsm,0.001,0.923014705001433
fgsm,0.001,0.8922907114028931
fgsm,0.001,0.6625525552795102
fgsm,0.001,0.6434368086885458
fgsm,0.001,0.8844599391359077
fgsm,0.001,0.5276582837104797
fgsm,0.001,0.9136548638343811
fgsm,0.001,0.843209053373607
fgsm,0.001,0.7579634189605713
fgsm,0.001,0.9311236698105155
fgsm,0.001,0.7629175868258733
fgsm,0.001,0.7617192495381612
fgsm,0.001,0.8523006439208984
fgsm,0.001,0.861694880622932
fgsm,0.001,0.7016319663791655
fgsm,0.001,0.8583674430847168
fgsm,0.001,0.9048007996320967
